1.0;70.5                     
0.5;71.9                     
0.3333333333333333;71.2      
0.25;76.2                    
0.2;73.6                     
0.16666666666666666;78.8     
0.14285714285714285;76.9     
0.125;81.9                   
0.1111111111111111;73.8      
0.1;77.1                     
0.09090909090909091;80.8     
0.08333333333333333;75.9     
0.07692307692307693;82.0     
0.07142857142857142;82.7     
0.06666666666666667;103.8    
0.0625;92.1                  
0.058823529411764705;85.9    
0.05555555555555555;96.9     
0.05263157894736842;94.3     
0.05;89.8                    
0.047619047619047616;96.5    
0.045454545454545456;113.7   
0.043478260869565216;98.5    
0.041666666666666664;98.3    
0.04;110.6                   
0.038461538461538464;134.6   
0.037037037037037035;108.3   
0.03571428571428571;110.9    
0.034482758620689655;124.8   
0.03333333333333333;128.3    
0.03225806451612903;143.8    
0.03125;135.3                
0.030303030303030304;175.4   
0.029411764705882353;167.4   
0.02857142857142857;110.3    
0.027777777777777776;148.3   
0.02702702702702703;132.5    
0.02631578947368421;169.5    
0.02564102564102564;179.2    
0.025;128.5                  
0.024390243902439025;136.9   
0.023809523809523808;170.5   
0.023255813953488372;202.0   
0.022727272727272728;170.9   
0.022222222222222223;151.1   
0.021739130434782608;150.3   
0.02127659574468085;201.9    
0.020833333333333332;198.6   
0.02040816326530612;198.3    
0.02;124.1                   
0.0196078431372549;330.8     
0.019230769230769232;195.5   
0.018867924528301886;257.1   
0.018518518518518517;317.2   
0.01818181818181818;252.3    
0.017857142857142856;264.3   
0.017543859649122806;252.1   
0.017241379310344827;351.5   
0.01694915254237288;342.1    
0.016666666666666666;385.7   
0.01639344262295082;456.3    
0.016129032258064516;378.6   
0.015873015873015872;333.0   
0.015625;354.0               
0.015384615384615385;514.9   
0.015151515151515152;425.0   
0.014925373134328358;392.3   
0.014705882352941176;560.3   
0.014492753623188406;397.8   
0.014285714285714285;811.8   
0.014084507042253521;489.1   
0.013888888888888888;671.3   
0.0136986301369863;496.2     
0.013513513513513514;664.8   
0.013333333333333334;675.7   
0.013157894736842105;1163.1  
0.012987012987012988;1438.3  
0.01282051282051282;1237.0   
0.012658227848101266;824.9   
0.0125;1008.3                
0.012345679012345678;1555.9  
0.012195121951219513;1753.3  
0.012048192771084338;2279.5  
0.011904761904761904;2315.8  
0.011764705882352941;1037.3  
0.011627906976744186;2750.2  
0.011494252873563218;1586.6  
0.011363636363636364;3546.3  
0.011235955056179775;3288.7  
0.011111111111111112;5183.5  
0.01098901098901099;3389.7   
0.010869565217391304;5660.8  
0.010752688172043012;4217.4  
0.010638297872340425;9269.7  
0.010526315789473684;13916.9 
0.010416666666666666;17297.9 
0.010309278350515464;29263.5 
0.01020408163265306;59120.5  
0.010101010101010102;74235.9 
